2021-01-14 01:06:09.014,-493.7885404191045,64.0,719.3164865393808,0.0,5.5468373,-180.10205
2021-01-14 01:06:20.408,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:20.408,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:21.435,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:22.435,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:23.435,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:24.435,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:25.435,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:26.436,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:27.436,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:28.436,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:29.436,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:30.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:31.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:32.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:33.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:34.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:35.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:36.437,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:37.438,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:38.438,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:39.438,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:40.439,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:41.440,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:42.440,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:43.440,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:44.440,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:45.441,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:46.441,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:47.442,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:48.442,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:49.443,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:50.443,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:51.443,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:52.443,117.1399104071092,67.0,57.537633989674255,0.0,5.5468373,-180.10205
2021-01-14 01:06:53.443,117.1399104071092,67.0,57.537633989674255,0.6269058170781013,5.5468373,-180.10205
2021-01-14 01:06:54.443,116.51300495502404,67.0,57.53831047490724,4.274920902989975,5.5468373,-180.10205
2021-01-14 01:06:55.444,112.8649908726877,67.0,57.54101641583919,4.3102983332179425,5.5468373,-180.10205
2021-01-14 01:06:56.444,112.82961344245973,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:06:57.444,112.82649084432884,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:06:58.444,112.82649084432884,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:06:59.445,112.82649084432884,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:07:00.445,112.82649084432884,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:07:01.446,112.82649084432884,67.0,57.54101641583919,4.313420931348829,5.5468373,-180.10205
2021-01-14 01:07:02.446,112.82649084432884,67.0,57.54101641583919,4.74365199141837,5.5468373,-180.10205
2021-01-14 01:07:03.446,112.8259834804041,67.0,57.11078565493243,9.018572863970903,5.5468373,-180.10205
2021-01-14 01:07:04.446,112.82260105423917,67.0,52.83586612051093,13.11989007678215,5.5468373,-180.10205
2021-01-14 01:07:05.446,112.81938774938249,67.0,48.73455016648182,16.022741019976692,5.5468373,-180.10205
2021-01-14 01:07:06.446,112.81810242744993,68.0,45.83169950784418,16.033325524111092,5.5468373,-180.10205
