2021-01-10 17:36:36.133,egg
2021-01-10 17:36:36.133,egg
2021-01-10 17:36:36.177,egg
2021-01-10 17:36:36.178,egg
2021-01-10 17:36:36.230,egg
2021-01-10 17:36:36.231,egg
2021-01-10 17:36:36.252,egg
2021-01-10 17:36:36.253,egg
2021-01-10 17:36:36.278,egg
2021-01-10 17:36:36.278,egg
2021-01-10 17:36:36.339,egg
2021-01-10 17:36:36.339,egg
2021-01-10 17:36:36.383,egg
2021-01-10 17:36:36.384,egg
2021-01-10 17:36:36.386,egg
2021-01-10 17:36:36.386,egg
2021-01-10 17:36:36.429,egg
2021-01-10 17:36:36.429,egg
2021-01-10 17:36:36.483,egg
2021-01-10 17:36:36.483,egg
2021-01-10 17:36:36.487,egg
2021-01-10 17:36:36.487,egg
2021-01-10 17:36:36.534,egg
2021-01-10 17:36:36.534,egg
2021-01-10 17:36:36.584,egg
2021-01-10 17:36:36.584,egg
2021-01-10 17:36:36.614,egg
2021-01-10 17:36:36.614,egg
2021-01-10 17:36:36.636,egg
2021-01-10 17:36:36.636,egg
2021-01-10 17:36:36.687,egg
2021-01-10 17:36:36.687,egg
2021-01-10 17:36:36.740,egg
2021-01-10 17:36:36.740,egg
2021-01-10 17:36:36.746,egg
2021-01-10 17:36:36.747,egg
2021-01-10 17:36:36.782,egg
2021-01-10 17:36:36.782,egg
2021-01-10 17:36:36.832,egg
2021-01-10 17:36:36.832,egg
2021-01-10 17:36:36.867,egg
2021-01-10 17:36:36.868,egg
2021-01-10 17:36:36.880,egg
2021-01-10 17:36:36.880,egg
2021-01-10 17:36:36.931,egg
2021-01-10 17:36:36.932,egg
2021-01-10 17:36:36.985,egg
2021-01-10 17:36:36.986,egg
2021-01-10 17:36:36.996,egg
2021-01-10 17:36:36.996,egg
2021-01-10 17:36:37.037,egg
2021-01-10 17:36:37.037,egg
2021-01-10 17:36:37.087,egg
2021-01-10 17:36:37.087,egg
2021-01-10 17:36:37.120,egg
2021-01-10 17:36:37.120,egg
2021-01-10 17:36:37.129,egg
2021-01-10 17:36:37.129,egg
2021-01-10 17:36:37.177,egg
2021-01-10 17:36:37.177,egg
2021-01-10 17:36:37.232,egg
2021-01-10 17:36:37.232,egg
2021-01-10 17:36:37.246,egg
2021-01-10 17:36:37.246,egg
2021-01-10 17:36:37.286,egg
2021-01-10 17:36:37.286,egg
2021-01-10 17:36:37.330,egg
2021-01-10 17:36:37.331,egg
2021-01-10 17:36:37.372,egg
2021-01-10 17:36:37.372,egg
2021-01-10 17:36:37.383,egg
2021-01-10 17:36:37.383,egg
2021-01-10 17:36:37.434,egg
2021-01-10 17:36:37.434,egg
2021-01-10 17:36:37.485,egg
2021-01-10 17:36:37.486,egg
2021-01-10 17:36:37.496,egg
2021-01-10 17:36:37.496,egg
2021-01-10 17:36:37.538,egg
2021-01-10 17:36:37.538,egg
2021-01-10 17:36:37.577,egg
2021-01-10 17:36:37.577,egg
2021-01-10 17:36:37.615,egg
2021-01-10 17:36:37.615,egg
2021-01-10 17:36:37.632,egg
2021-01-10 17:36:37.632,egg
2021-01-10 17:36:37.685,egg
2021-01-10 17:36:37.685,egg
2021-01-10 17:36:37.737,egg
2021-01-10 17:36:37.737,egg
2021-01-10 17:36:37.737,egg
2021-01-10 17:36:37.737,egg
2021-01-10 17:36:37.788,egg
2021-01-10 17:36:37.788,egg
2021-01-10 17:36:37.829,egg
2021-01-10 17:36:37.829,egg
2021-01-10 17:36:37.856,egg
2021-01-10 17:36:37.856,egg
2021-01-10 17:36:37.878,egg
2021-01-10 17:36:37.879,egg
2021-01-10 17:36:37.929,egg
2021-01-10 17:36:37.929,egg
2021-01-10 17:36:37.975,egg
2021-01-10 17:36:37.976,egg
2021-01-10 17:36:37.976,egg
2021-01-10 17:36:37.977,egg
2021-01-10 17:36:38.039,egg
2021-01-10 17:36:38.039,egg
2021-01-10 17:36:38.087,egg
2021-01-10 17:36:38.087,egg
2021-01-10 17:36:38.091,egg
2021-01-10 17:36:38.091,egg
2021-01-10 17:36:38.136,egg
2021-01-10 17:36:38.136,egg
2021-01-10 17:36:38.185,egg
2021-01-10 17:36:38.185,egg
2021-01-10 17:36:38.220,egg
2021-01-10 17:36:38.220,egg
2021-01-10 17:36:38.235,egg
2021-01-10 17:36:38.235,egg
2021-01-10 17:36:38.284,egg
2021-01-10 17:36:38.285,egg
2021-01-10 17:36:38.334,egg
2021-01-10 17:36:38.334,egg
2021-01-10 17:36:38.342,egg
2021-01-10 17:36:38.342,egg
2021-01-10 17:36:38.379,egg
2021-01-10 17:36:38.379,egg
2021-01-10 17:36:38.430,egg
2021-01-10 17:36:38.430,egg
2021-01-10 17:36:38.478,egg
2021-01-10 17:36:38.478,egg
2021-01-10 17:36:38.490,egg
2021-01-10 17:36:38.490,egg
2021-01-10 17:36:38.538,egg
2021-01-10 17:36:38.538,egg
2021-01-10 17:36:38.585,egg
2021-01-10 17:36:38.585,egg
2021-01-10 17:36:38.593,egg
2021-01-10 17:36:38.593,egg
2021-01-10 17:36:38.637,egg
2021-01-10 17:36:38.637,egg
2021-01-10 17:36:38.691,egg
2021-01-10 17:36:38.691,egg
2021-01-10 17:36:38.710,egg
2021-01-10 17:36:38.711,egg
2021-01-10 17:36:38.737,egg
2021-01-10 17:36:38.737,egg
2021-01-10 17:36:38.784,egg
2021-01-10 17:36:38.784,egg
2021-01-10 17:36:38.829,egg
2021-01-10 17:36:38.829,egg
2021-01-10 17:36:38.835,egg
2021-01-10 17:36:38.835,egg
2021-01-10 17:36:38.886,egg
2021-01-10 17:36:38.886,egg
2021-01-10 17:36:38.938,egg
2021-01-10 17:36:38.938,egg
2021-01-10 17:36:38.952,egg
2021-01-10 17:36:38.953,egg
2021-01-10 17:36:38.982,egg
2021-01-10 17:36:38.982,egg
2021-01-10 17:36:39.029,egg
2021-01-10 17:36:39.029,egg
2021-01-10 17:36:39.060,egg
2021-01-10 17:36:39.060,egg
2021-01-10 17:36:39.086,egg
2021-01-10 17:36:39.086,egg
2021-01-10 17:36:39.134,egg
2021-01-10 17:36:39.135,egg
2021-01-10 17:36:39.175,egg
2021-01-10 17:36:39.175,egg
2021-01-10 17:36:39.182,egg
2021-01-10 17:36:39.182,egg
2021-01-10 17:36:39.236,egg
2021-01-10 17:36:39.236,egg
2021-01-10 17:36:39.281,egg
2021-01-10 17:36:39.281,egg
2021-01-10 17:36:39.304,egg
2021-01-10 17:36:39.304,egg
2021-01-10 17:36:39.337,egg
2021-01-10 17:36:39.338,egg
2021-01-10 17:36:39.382,egg
2021-01-10 17:36:39.382,egg
2021-01-10 17:36:39.414,egg
2021-01-10 17:36:39.414,egg
2021-01-10 17:36:39.428,egg
2021-01-10 17:36:39.429,egg
2021-01-10 17:36:39.483,egg
2021-01-10 17:36:39.483,egg
2021-01-10 17:36:39.514,egg
2021-01-10 17:36:39.514,egg
2021-01-10 17:36:39.533,egg
2021-01-10 17:36:39.533,egg
2021-01-10 17:36:39.579,egg
2021-01-10 17:36:39.579,egg
2021-01-10 17:36:39.617,egg
2021-01-10 17:36:39.617,egg
2021-01-10 17:36:39.638,egg
2021-01-10 17:36:39.638,egg
2021-01-10 17:36:39.678,egg
2021-01-10 17:36:39.678,egg
2021-01-10 17:36:39.735,egg
2021-01-10 17:36:39.735,egg
2021-01-10 17:36:39.737,egg
2021-01-10 17:36:39.738,egg
2021-01-10 17:36:39.783,egg
2021-01-10 17:36:39.783,egg
2021-01-10 17:36:39.833,egg
2021-01-10 17:36:39.833,egg
2021-01-10 17:36:39.838,egg
2021-01-10 17:36:39.838,egg
2021-01-10 17:36:39.878,egg
2021-01-10 17:36:39.879,egg
2021-01-10 17:36:39.931,egg
2021-01-10 17:36:39.931,egg
2021-01-10 17:36:39.964,egg
2021-01-10 17:36:39.964,egg
2021-01-10 17:36:39.983,egg
2021-01-10 17:36:39.983,egg
2021-01-10 17:36:40.038,egg
2021-01-10 17:36:40.038,egg
2021-01-10 17:36:40.082,egg
2021-01-10 17:36:40.082,egg
2021-01-10 17:36:40.109,egg
2021-01-10 17:36:40.109,egg
2021-01-10 17:36:40.139,egg
2021-01-10 17:36:40.140,egg
2021-01-10 17:36:40.177,egg
2021-01-10 17:36:40.177,egg
2021-01-10 17:36:40.229,egg
2021-01-10 17:36:40.229,egg
2021-01-10 17:36:40.235,egg
2021-01-10 17:36:40.235,egg
2021-01-10 17:36:40.280,egg
2021-01-10 17:36:40.280,egg
2021-01-10 17:36:40.332,egg
2021-01-10 17:36:40.332,egg
2021-01-10 17:36:40.342,egg
2021-01-10 17:36:40.343,egg
2021-01-10 17:36:40.378,egg
