2021-01-15T22:28:05.679055,start
2021-01-15T22:28:20.418830,start
2021-01-15T22:28:34.854112,right
2021-01-15T22:28:38.627556,right
2021-01-15T22:28:42.920338,right
2021-01-15T22:28:47.283782,right
2021-01-15T22:28:52.115113,left
2021-01-15T22:28:55.703688,left
2021-01-15T22:29:00.471111,left
2021-01-15T22:29:02.411931,left
2021-01-15T22:29:06.203294,right
2021-01-15T22:29:09.968955,right
2021-01-15T22:29:18.808298,left
2021-01-15T22:29:23.473001,right
2021-01-15T22:29:27.604729,right
2021-01-15T22:29:30.828649,right
2021-01-15T22:29:34.402160,right
2021-01-15T22:29:37.885524,right
2021-01-15T22:29:41.028500,right
2021-01-15T22:29:45.262672,right
2021-01-15T22:29:47.056070,right
2021-01-15T22:29:49.023651,right
2021-01-15T22:29:52.275023,left
2021-01-15T22:29:56.058963,left
2021-01-15T22:29:59.646375,left
2021-01-15T22:30:00.260212,left
2021-01-15T22:30:06.179457,right
2021-01-15T22:30:10.892839,left
2021-01-15T22:30:17.505984,right
2021-01-15T22:30:19.329927,left
2021-01-15T22:30:20.895840,right
2021-01-15T22:30:23.089353,left
2021-01-15T22:30:30.102275,left
2021-01-15T22:30:34.261893,left
2021-01-15T22:30:38.691993,left
2021-01-15T22:30:46.051977,right
2021-01-15T22:30:48.623911,right
2021-01-15T22:30:52.631211,right
2021-01-15T22:31:00.634788,left
2021-01-15T22:31:03.516961,left
2021-01-15T22:31:07.375273,left
2021-01-15T22:31:12.123737,left
2021-01-15T22:31:21.517972,right
2021-01-15T22:31:27.685080,right
2021-01-15T22:31:33.223947,right
2021-01-15T22:31:36.475799,right
2021-01-15T22:31:40.190361,right
2021-01-15T22:31:47.561978,exit
