2021-01-09T16:20:19.973194,start
2021-01-09T16:20:26.317310,start
2021-01-09T16:20:32.902069,start
2021-01-09T16:20:39.276109,left
2021-01-09T16:20:40.509120,left
2021-01-09T16:20:45.365171,left
2021-01-09T16:20:47.892642,right
2021-01-09T16:20:49.292166,right
2021-01-09T16:20:50.388488,right
2021-01-09T16:20:51.620800,right
2021-01-09T16:20:52.163531,right
2021-01-09T16:20:53.064962,right
2021-01-09T16:20:53.819250,left
2021-01-09T16:20:54.413646,left
2021-01-09T16:20:55.087275,left
2021-01-09T16:21:01.128231,exit
