2021-01-13T17:59:21.222523,start
2021-01-13T17:59:32.418434,start
2021-01-13T17:59:38.093392,left
2021-01-13T17:59:42.827684,right
2021-01-13T17:59:44.412464,left
2021-01-13T17:59:46.614226,left
2021-01-13T17:59:48.843757,left
2021-01-13T17:59:51.220523,left
2021-01-13T17:59:53.085981,left
2021-01-13T17:59:55.261837,left
2021-01-13T17:59:57.521776,left
2021-01-13T17:59:59.966579,left
2021-01-13T18:00:02.629460,left
2021-01-13T18:00:05.416175,right
2021-01-13T18:00:07.892183,right
2021-01-13T18:00:10.113328,right
2021-01-13T18:00:12.641033,right
2021-01-13T18:00:16.954748,left
2021-01-13T18:00:21.555758,right
2021-01-13T18:00:23.702080,right
2021-01-13T18:00:25.200417,right
2021-01-13T18:00:27.185089,right
2021-01-13T18:00:29.156455,right
2021-01-13T18:00:31.312919,right
2021-01-13T18:00:34.412339,right
2021-01-13T18:00:37.169265,left
2021-01-13T18:00:39.639146,left
2021-01-13T18:00:43.137314,left
2021-01-13T18:00:45.712828,left
2021-01-13T18:00:47.376422,left
2021-01-13T18:00:49.875626,left
2021-01-13T18:00:53.288152,left
2021-01-13T18:00:56.610102,right
2021-01-13T18:01:04.511009,right
2021-01-13T18:01:06.157333,right
2021-01-13T18:01:07.756942,right
2021-01-13T18:01:09.592261,right
2021-01-13T18:01:11.279033,right
2021-01-13T18:01:18.188460,right
2021-01-13T18:01:20.275855,right
2021-01-13T18:01:22.307582,right
2021-01-13T18:01:27.445402,left
2021-01-13T18:01:30.381085,left
2021-01-13T18:01:32.166144,left
2021-01-13T18:01:34.064865,left
2021-01-13T18:01:35.839090,left
2021-01-13T18:01:37.259648,left
2021-01-13T18:01:38.897077,left
2021-01-13T18:01:48.832626,exit
